#,id,name,evaluated,perfFeasible,inParetoFront,DV_202_Instantiate System actuators,DV_202_Instantiate System actuators_active,DV_203_Fulfill controlOrientation 1,DV_203_Fulfill controlOrientation 1_active,DV_204_Fulfill controlOrientation 2,DV_204_Fulfill controlOrientation 2_active,DV_205_Fulfill controlOrientation 3,DV_205_Fulfill controlOrientation 3_active,DV_206_Instantiate System computers,DV_206_Instantiate System computers_active,DV_207_Fulfill sendActuatorSignal 1,DV_207_Fulfill sendActuatorSignal 1_active,DV_208_Fulfill sendActuatorSignal 2,DV_208_Fulfill sendActuatorSignal 2_active,DV_209_Fulfill sendActuatorSignal 3,DV_209_Fulfill sendActuatorSignal 3_active,DV_210_Instantiate System sensors,DV_210_Instantiate System sensors_active,DV_211_Fulfill provideSensorData 1,DV_211_Fulfill provideSensorData 1_active,DV_212_Fulfill provideSensorData 2,DV_212_Fulfill provideSensorData 2_active,DV_213_Fulfill provideSensorData 3,DV_213_Fulfill provideSensorData 3_active,DV_214_Connect Port actuatorSignalConnection (1),DV_214_Connect Port actuatorSignalConnection (1)_active,DV_215_Connect Port actuatorSignalConnection (2),DV_215_Connect Port actuatorSignalConnection (2)_active,DV_216_Connect Port actuatorSignalConnection (3),DV_216_Connect Port actuatorSignalConnection (3)_active,DV_217_Connect Port actuatorSignalConnection (4),DV_217_Connect Port actuatorSignalConnection (4)_active,DV_218_Connect Port actuatorSignalConnection (5),DV_218_Connect Port actuatorSignalConnection (5)_active,DV_219_Connect Port actuatorSignalConnection (6),DV_219_Connect Port actuatorSignalConnection (6)_active,DV_220_Connect Port actuatorSignalConnection (7),DV_220_Connect Port actuatorSignalConnection (7)_active,DV_221_Connect Port actuatorSignalConnection (8),DV_221_Connect Port actuatorSignalConnection (8)_active,DV_222_Connect Port actuatorSignalConnection (9),DV_222_Connect Port actuatorSignalConnection (9)_active,DV_223_Connect Port dataConnection (1),DV_223_Connect Port dataConnection (1)_active,DV_224_Connect Port dataConnection (2),DV_224_Connect Port dataConnection (2)_active,DV_225_Connect Port dataConnection (3),DV_225_Connect Port dataConnection (3)_active,DV_226_Connect Port dataConnection (4),DV_226_Connect Port dataConnection (4)_active,DV_227_Connect Port dataConnection (5),DV_227_Connect Port dataConnection (5)_active,DV_228_Connect Port dataConnection (6),DV_228_Connect Port dataConnection (6)_active,DV_229_Connect Port dataConnection (7),DV_229_Connect Port dataConnection (7)_active,DV_230_Connect Port dataConnection (8),DV_230_Connect Port dataConnection (8)_active,DV_231_Connect Port dataConnection (9),DV_231_Connect Port dataConnection (9)_active,OBJ_232_logFailureRate,OBJ_233_mass,MET_235_failureRate_0,MET_235_failureRate_1,MET_235_failureRate_2,MET_239_failureRate_0,MET_239_failureRate_1,MET_239_failureRate_2,MET_242_failureRate_0,MET_242_failureRate_1,MET_242_failureRate_2,MET_243_failureRate,MET_245_mass_0,MET_245_mass_1,MET_245_mass_2,MET_248_mass_0,MET_248_mass_1,MET_248_mass_2,MET_252_mass_0,MET_252_mass_1,MET_252_mass_2,INP_136_mass_0,INP_136_mass_1,INP_136_mass_2,INP_137_failureRate_0,INP_137_failureRate_1,INP_137_failureRate_2,INP_139_mass_0,INP_139_mass_1,INP_139_mass_2,INP_140_failureRate_0,INP_140_failureRate_1,INP_140_failureRate_2,INP_142_mass_0,INP_142_mass_1,INP_142_mass_2,INP_143_failureRate_0,INP_143_failureRate_1,INP_143_failureRate_2,INP_152_mass_0,INP_152_mass_1,INP_152_mass_2,INP_153_failureRate_0,INP_153_failureRate_1,INP_153_failureRate_2,INP_156_mass_0,INP_156_mass_1,INP_156_mass_2,INP_157_failureRate_0,INP_157_failureRate_1,INP_157_failureRate_2,INP_160_mass_0,INP_160_mass_1,INP_160_mass_2,INP_161_failureRate_0,INP_161_failureRate_1,INP_161_failureRate_2,INP_171_mass_0,INP_171_mass_1,INP_171_mass_2,INP_172_failureRate_0,INP_172_failureRate_1,INP_172_failureRate_2,INP_174_mass_0,INP_174_mass_1,INP_174_mass_2,INP_175_failureRate_0,INP_175_failureRate_1,INP_175_failureRate_2,INP_177_mass_0,INP_177_mass_1,INP_177_mass_2,INP_178_failureRate_0,INP_178_failureRate_1,INP_178_failureRate_2,FUN_119_provideSensorData,FUN_120_sendActuatorSignal,FUN_121_controlOrientation,COMP_133_sensorA_0,COMP_133_sensorA_1,COMP_133_sensorA_2,COMP_134_sensorB_0,COMP_134_sensorB_1,COMP_134_sensorB_2,COMP_135_sensorC_0,COMP_135_sensorC_1,COMP_135_sensorC_2,COMP_149_computerA_0,COMP_149_computerA_1,COMP_149_computerA_2,COMP_150_computerB_0,COMP_150_computerB_1,COMP_150_computerB_2,COMP_151_computerC_0,COMP_151_computerC_1,COMP_151_computerC_2,COMP_168_actuatorA_0,COMP_168_actuatorA_1,COMP_168_actuatorA_2,COMP_169_actuatorB_0,COMP_169_actuatorB_1,COMP_169_actuatorB_2,COMP_170_actuatorC_0,COMP_170_actuatorC_1,COMP_170_actuatorC_2,SYS_130_sensors,SYS_131_computers,SYS_132_actuators,PORT_122_dataConnection,PORT_123_actuatorSignalConnection
11,1444,Architecture #11,True,True,False,2,True,0,True,0,True,1,True,2,True,0,True,0,True,0,True,2,True,0,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,1,True,-11.003084564425981,33.5,0.00015,0.00015,0.0001,0.0001,0.0001,0.0001,8e-05,8e-05,0.0002,9.92922690880792e-12,3.0,3.0,6.0,3.0,3.0,3.0,3.5,3.5,5.5,3.0,3.0,,0.00015,0.00015,,,,6.0,,,0.0001,,,,,,,3.0,3.0,3.0,0.0001,0.0001,0.0001,,,,,,,,,,,,,3.5,3.5,,8e-05,8e-05,,,,5.5,,,0.0002,,,,,,,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,3,3,1,1
12,1562,Architecture #12,True,True,False,0,True,0,True,0,False,0,False,1,True,2,True,2,True,0,False,0,True,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.886068674649828,32.5,5e-05,,,2e-05,2e-05,,8e-05,,,0.00012999639994800162,9.0,,,10.0,10.0,,3.5,,,,,,,,,,,,,,,9.0,,,5e-05,,,,,,,,,,,,,,,10.0,10.0,,2e-05,2e-05,,3.5,,,8e-05,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1
13,1639,Architecture #13,True,True,False,0,True,1,True,0,False,0,False,2,True,1,True,2,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.5229076991877823,36.5,0.0001,,,4e-05,2e-05,2e-05,0.0002,,,0.0002999800000159952,6.0,,,5.0,10.0,10.0,5.5,,,,,,,,,6.0,,,0.0001,,,,,,,,,,,,,,,5.0,,,4e-05,,,,10.0,10.0,,2e-05,2e-05,,,,,,,5.5,,,0.0002,,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,1,1
14,1725,Architecture #14,True,True,False,2,True,0,True,0,True,0,True,2,True,0,True,1,True,1,True,1,True,2,True,2,True,0,False,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.832690289558596,41.5,5e-05,5e-05,,0.0001,4e-05,4e-05,8e-05,8e-05,8e-05,1.4699741934723025e-08,9.0,9.0,,3.0,5.0,5.0,3.5,3.5,3.5,,,,,,,,,,,,,9.0,9.0,,5e-05,5e-05,,3.0,,,0.0001,,,,5.0,5.0,,4e-05,4e-05,,,,,,,3.5,3.5,3.5,8e-05,8e-05,8e-05,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3,3,1,1
15,1835,Architecture #15,True,True,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,1,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.698927456504766,27.5,0.0001,0.0001,,4e-05,4e-05,,0.0002,,,0.00020001959496024,6.0,6.0,,5.0,5.0,,5.5,,,,,,,,,6.0,6.0,,0.0001,0.0001,,,,,,,,,,,,,,5.0,5.0,,4e-05,4e-05,,,,,,,,,,,,,,5.5,,,0.0002,,,,,,,,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1
16,1920,Architecture #16,True,True,False,0,True,2,True,0,False,0,False,2,True,2,True,2,True,2,True,1,True,1,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,-3.9999565766835867,51.5,0.0001,0.0001,,2e-05,2e-05,2e-05,0.0001,,,0.00010000999908798161,6.0,6.0,,10.0,10.0,10.0,9.5,,,,,,,,,6.0,6.0,,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,2e-05,2e-05,2e-05,,,,,,,,,,,,,9.5,,,0.0001,,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,3,1,1,1
17,2014,Architecture #17,True,True,False,1,True,2,True,2,True,0,False,1,True,0,True,2,True,0,False,2,True,0,True,0,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,-7.267627560135203,44.0,0.00015,0.00015,0.0001,0.0001,2e-05,,0.0001,0.0001,,5.3997349150102006e-08,3.0,3.0,6.0,3.0,10.0,,9.5,9.5,,3.0,3.0,,0.00015,0.00015,,,,6.0,,,0.0001,,,,,,,3.0,,,0.0001,,,,,,,,,,10.0,,,2e-05,,,,,,,,,,,,,,9.5,9.5,,0.0001,0.0001,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,2,1,1
18,2115,Architecture #18,True,True,False,1,True,0,True,0,True,0,False,0,True,0,True,0,False,0,False,0,True,2,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8239046903274363,19.0,5e-05,,,0.0001,,,8e-05,8e-05,,0.000150001399040032,9.0,,,3.0,,,3.5,3.5,,,,,,,,,,,,,,9.0,,,5e-05,,,3.0,,,0.0001,,,,,,,,,,,,,,,3.5,3.5,,8e-05,8e-05,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,1,1
19,2191,Architecture #19,True,True,False,2,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,2,True,0,True,1,True,2,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999999620030344,37.5,0.00015,0.0001,5e-05,0.0001,,,0.0002,0.0002,0.0002,0.000100000008749125,3.0,6.0,9.0,3.0,,,5.5,5.5,5.5,3.0,,,0.00015,,,,6.0,,,0.0001,,,,9.0,,,5e-05,3.0,,,0.0001,,,,,,,,,,,,,,,,,,,,,5.5,5.5,5.5,0.0002,0.0002,0.0002,,,,,,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,3,1,1
20,2291,Architecture #20,True,True,False,2,True,0,True,0,True,2,True,0,True,0,True,0,False,0,False,2,True,1,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999999928782826,37.5,0.0001,0.0001,0.0001,0.0001,,,8e-05,8e-05,0.0001,0.00010000000163983602,6.0,6.0,6.0,3.0,,,3.5,3.5,9.5,,,,,,,6.0,6.0,6.0,0.0001,0.0001,0.0001,,,,,,,3.0,,,0.0001,,,,,,,,,,,,,,,3.5,3.5,,8e-05,8e-05,,,,,,,,,,9.5,,,0.0001,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,3,1,1
21,2391,Architecture #21,True,True,False,2,True,1,True,1,True,2,True,1,True,1,True,2,True,0,False,1,True,0,True,2,True,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.737475351096882,47.5,0.00015,5e-05,,4e-05,2e-05,,0.0002,0.0002,0.0001,1.830309984797e-08,3.0,9.0,,5.0,10.0,,5.5,5.5,9.5,3.0,,,0.00015,,,,,,,,,,9.0,,,5e-05,,,,,,,,5.0,,,4e-05,,,,10.0,,,2e-05,,,,,,,,5.5,5.5,,0.0002,0.0002,,,,9.5,,,0.0001,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2,3,1,1
22,2492,Architecture #22,True,True,False,2,True,2,True,2,True,2,True,1,True,2,True,2,True,0,False,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8239017905515222,51.5,0.00015,,,2e-05,2e-05,,0.0001,0.0001,0.0001,0.000150002400599836,3.0,,,10.0,10.0,,9.5,9.5,9.5,3.0,,,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,2e-05,2e-05,,,,,,,,,,,,,,9.5,9.5,9.5,0.0001,0.0001,0.0001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,3,1,1
